HSTNUMSYS,HSTNUM,HSTNAME,AGS,KOMMUNE,ORTSTEIL,WGS84_RW_X_1000000,WGS84_HW_X_1000000,GLOBAL_ID
AVV,5417,"Simmerath, Lammersdorf Bahnhof",05334028,Simmerath,Lammersdorf,6272962,50631680,de:05334:5417
AVV,5419,"Simmerath, Lammersdorf Junker",05334028,Simmerath,Lammersdorf,6269870,50637207,de:05334:5419
AVV,5421,"Simmerath, Lammersdorf Kirche",05334028,Simmerath,Lammersdorf,6279251,50631549,de:05334:5421
AVV,5423,"Simmerath, Paustenbach Hermanns",05334028,Simmerath,Paustenbach,6273112,50623419,de:05334:5423
AVV,5425,"Simmerath, Paustenbach Post",05334028,Simmerath,Paustenbach,6280557,50620677,de:05334:5425
AVV,5427,"Simmerath, Dedenborn",05334028,Simmerath,Dedenborn,6353209,50581905,de:05334:5427
AVV,5429,"Simmerath, Dedenborn Haus Rurblick",05334028,Simmerath,Dedenborn,6356681,50583683,de:05334:5429
AVV,5431,"Simmerath, Dedenborn Rauchenauel",05334028,Simmerath,Dedenborn,6361015,50587248,de:05334:5431
AVV,5433,"Simmerath, Dedenborn Seifenauel",05334028,Simmerath,Dedenborn,6361445,50584388,de:05334:5433
AVV,5434,"Simmerath, Seifenauel Anfang",05334028,Simmerath,Dedenborn,6364319,50585341,de:05334:5434
AVV,5435,"Simmerath, Rollesbroich",05334028,Simmerath,Rollesbroich,6310617,50627640,de:05334:5435
AVV,5436,"Simmerath, Rurberg Kiosk",05334028,Simmerath,Rurberg,6385297,50609042,de:05334:5436
AVV,5437,"Simmerath, Rollesbroich Kirche",05334028,Simmerath,Rollesbroich,6313857,50630310,de:05334:5437
AVV,5438,"Simmerath, Rurberg Grimmischall",05334028,Simmerath,Rurberg,6382582,50612152,de:05334:5438
AVV,5439,"Simmerath, Rurberg Jugendherberge",05334028,Simmerath,Rurberg,6369775,50611294,de:05334:5439
AVV,5440,"Simmerath, Rurberg Woffelsbacher Straße",05334028,Simmerath,Rurberg,6377250,50616754,de:05334:5440
AVV,5441,"Simmerath, Rurberg Kirche",05334028,Simmerath,Rurberg,6381119,50614656,de:05334:5441
AVV,5442,"Simmerath, Rurberg Schiffsanleger Rursee",05334028,Simmerath,Rurberg,6385958,50608671,de:05334:5442
AVV,5443,"Simmerath, Rurberg Seeufer",05334028,Simmerath,Rurberg,6382809,50607072,de:05334:5443
AVV,5444,"Simmerath, Aldi",05334028,Simmerath,Simmerath,6309155,50609494,de:05334:5444
AVV,5445,"Simmerath, Bickerath Post",05334028,Simmerath,Simmerath,6291972,50611102,de:05334:5445
AVV,5446,"Heimbach, Rurberg Schiffsanleger Obersee",05358012,Heimbach,Heimbach,6390113,50607084,de:05358:5446
AVV,5447,"Simmerath, Bickerather Straße",05334028,Simmerath,Simmerath,6298886,50607480,de:05334:5447
AVV,5448,"Simmerath, Einruhr Jägersweiler Schiffsanleger",05334028,Simmerath,Einruhr,6398158,50604629,de:05334:5448
AVV,5449,"Simmerath, Gewerbegebiet",05334028,Simmerath,Simmerath,6310187,50605374,de:05334:5449
AVV,5451,"Simmerath, Berufsschule",05334028,Simmerath,Simmerath,6295725,50601267,de:05334:5451
AVV,5452,"Simmerath, Sekundarschule",05334028,Simmerath,Simmerath,6288017,50600189,de:05334:5452
AVV,5453,"Simmerath, Bushof",05334028,Simmerath,Simmerath,6302159,50608982,de:05334:5453
AVV,5454,"Simmerath, Bruchstraße",05334028,Simmerath,Simmerath,6299152,50607029,de:05334:5454
AVV,5455,"Simmerath, Krankenhaus",05334028,Simmerath,Simmerath,6302770,50605294,de:05334:5455
AVV,5456,"Simmerath, Thelen",05334028,Simmerath,Simmerath,6307072,50606398,de:05334:5456
AVV,5457,"Simmerath, Witzerath",05334028,Simmerath,Witzerath,6304019,50617103,de:05334:5457
AVV,5459,"Simmerath, Witzerath Witzerkuhl",05334028,Simmerath,Witzerath,6309660,50613205,de:05334:5459
AVV,5461,"Simmerath, Steckenborn Felderstraße",05334028,Simmerath,Steckenborn,6347645,50625755,de:05334:5461
AVV,5462,"Simmerath, Rollesbroich Edisonstraße",05334028,Simmerath,Rollesbroich,6316058,50624673,de:05334:5462
AVV,5463,"Simmerath, Steckenb. Hechelscheid Höhe/Wolfsgasse",05334028,Simmerath,Steckenborn,6360697,50632358,de:05334:5463
AVV,5465,"Simmerath, Steckenborn Hechelscheid Auf der Höhe",05334028,Simmerath,Steckenborn,6365142,50633270,de:05334:5465
AVV,5467,"Simmerath, Steckenborn Hechelscheid Wolfsgasse",05334028,Simmerath,Steckenborn,6362718,50630482,de:05334:5467
AVV,5469,"Simmerath, Steckenborn Im Birkenschlag",05334028,Simmerath,Steckenborn,6355827,50623923,de:05334:5469
AVV,5471,"Simmerath, Steckenborn Kirche",05334028,Simmerath,Steckenborn,6352464,50627664,de:05334:5471
AVV,5472,"Simmerath, Steckenborn Grundschule",05334028,Simmerath,Steckenborn,6354048,50625969,de:05334:5472
AVV,5473,"Simmerath, Strauch Am Kreuzchen",05334028,Simmerath,Strauch,6334078,50619826,de:05334:5473
AVV,5475,"Simmerath, Strauch Am Roßbach",05334028,Simmerath,Strauch,6321738,50621353,de:05334:5475
AVV,5477,"Simmerath, Strauch Geflügelhof",05334028,Simmerath,Strauch,6328021,50622540,de:05334:5477
AVV,5479,"Simmerath, Strauch Kirche",05334028,Simmerath,Strauch,6336087,50626085,de:05334:5479
AVV,5481,"Simmerath, Strauch Post",05334028,Simmerath,Strauch,6335600,50623255,de:05334:5481
AVV,5483,"Simmerath, Strauch Weidenbroich",05334028,Simmerath,Strauch,6339019,50630940,de:05334:5483
AVV,5485,"Simmerath, Woffelsbach",05334028,Simmerath,Woffelsbach,6382904,50625671,de:05334:5485
AVV,5486,"Simmerath, Woffelsbach Schiffsanleger",05334028,Simmerath,Woffelsbach,6392066,50627915,de:05334:5486
AVV,5500,"Simmerath, Woffelsbach Wendelinusstraße",05334028,Simmerath,Woffelsbach,6382705,50627427,de:05334:5500
AVV,5535,"Stolberg, Atsch Im Rehgrund",05334032,Stolberg (Rhld.),Atsch,6199819,50781008,de:05334:5535
AVV,5537,"Stolberg, Atsch Kirche",05334032,Stolberg (Rhld.),Atsch,6210149,50785988,de:05334:5537
AVV,5539,"Stolberg, Atsch Nordstraße",05334032,Stolberg (Rhld.),Atsch,6205757,50783640,de:05334:5539
AVV,5541,"Stolberg, Atsch Schule",05334032,Stolberg (Rhld.),Atsch,6207873,50787394,de:05334:5541
AVV,5543,"Stolberg, Breinig Alt-Breinig",05334032,Stolberg (Rhld.),Breinig,6215030,50724914,de:05334:5543
AVV,5545,"Stolberg, Breinig Auf der Geiß",05334032,Stolberg (Rhld.),Breinig,6219458,50735918,de:05334:5545
AVV,5546,"Stolberg, Breinig Bf",05334032,Stolberg (Rhld.),Breinig,6214096,50731137,de:05334:5546
AVV,5547,"Stolberg, Breinig Bahnhof (Bus)",05334032,Stolberg (Rhld.),Breinig,6213899,50731407,de:05334:5547
AVV,5549,"Stolberg, Breinig Barbarastraße",05334032,Stolberg (Rhld.),Breinig,6211900,50734233,de:05334:5549
AVV,5551,"Stolberg, Breinig Denkmal",05334032,Stolberg (Rhld.),Breinig,6217905,50731094,de:05334:5551
AVV,5553,"Stolberg, Breinig Entengasse",05334032,Stolberg (Rhld.),Breinig,6221778,50732219,de:05334:5553
AVV,5555,"Stolberg, Breinig Gartengasse",05334032,Stolberg (Rhld.),Breinig,6230446,50735079,de:05334:5555
AVV,5557,"Stolberg, Breinig Kirche",05334032,Stolberg (Rhld.),Breinig,6221357,50730054,de:05334:5557
AVV,5559,"Stolberg, Breinig Siedlung",05334032,Stolberg (Rhld.),Breinig,6238757,50737202,de:05334:5559
AVV,5561,"Stolberg, Breinig Weiherstraße",05334032,Stolberg (Rhld.),Breinig,6208097,50732649,de:05334:5561
AVV,5563,"Stolberg, Breinig Breinigerberg",05334032,Stolberg (Rhld.),Breinig,6242850,50739773,de:05334:5563
AVV,5565,"Stolberg, Breinig Breinigerheide",05334032,Stolberg (Rhld.),Breinig,6209580,50731747,de:05334:5565
AVV,5567,"Stolberg, Breinig Schützheide",05334032,Stolberg (Rhld.),Breinig,6216310,50738324,de:05334:5567
AVV,5569,"Stolberg, Breinig Stockemer Straße",05334032,Stolberg (Rhld.),Breinig,6210200,50727971,de:05334:5569
AVV,5571,"Stolberg, Büsbach Bauschenberg",05334032,Stolberg (Rhld.),Büsbach,6222583,50755770,de:05334:5571
AVV,5573,"Stolberg, Büsbach Aachener Straße",05334032,Stolberg (Rhld.),Büsbach,6215383,50758507,de:05334:5573
AVV,5575,"Stolberg, Büsbach Bischofstraße",05334032,Stolberg (Rhld.),Büsbach,6219601,50757348,de:05334:5575
AVV,5577,"Stolberg, Büsbach Brockenberg",05334032,Stolberg (Rhld.),Büsbach,6226713,50753955,de:05334:5577
AVV,5579,"Stolberg, Büsbach Friedhof",05334032,Stolberg (Rhld.),Büsbach,6209966,50751496,de:05334:5579
AVV,5581,"Stolberg, Büsbach Kirche",05334032,Stolberg (Rhld.),Büsbach,6214726,50751317,de:05334:5581
AVV,5583,"Stolberg, Büsbach Markt",05334032,Stolberg (Rhld.),Büsbach,6216446,50755539,de:05334:5583
AVV,5585,"Stolberg, Büsbach Tiefental",05334032,Stolberg (Rhld.),Büsbach,6211175,50749426,de:05334:5585
AVV,5587,"Stolberg, Büsbach Büsbacher Berg",05334032,Stolberg (Rhld.),Büsbach,6224440,50758643,de:05334:5587
AVV,5589,"Stolberg, Büsbach Hassenberg",05334032,Stolberg (Rhld.),Büsbach,6225687,50749822,de:05334:5589
AVV,5591,"Stolberg, Büsbach Hostetstraße",05334032,Stolberg (Rhld.),Büsbach,6219328,50750607,de:05334:5591
AVV,5593,"Stolberg, Büsbach Kelmesberg",05334032,Stolberg (Rhld.),Büsbach,6228885,50751901,de:05334:5593
AVV,5595,"Stolberg, Mausbach Dechant-Brock-Straße",05334032,Stolberg (Rhld.),Mausbach,6273465,50759275,de:05334:5595
AVV,5597,"Stolberg, Diepenlinchen Industriestraße",05334032,Stolberg (Rhld.),Mausbach,6273614,50767814,de:05334:5597
AVV,5599,"Stolberg, Mausbach Diepenlinchen",05334032,Stolberg (Rhld.),Mausbach,6269370,50764480,de:05334:5599
AVV,5601,"Stolberg, Mausbach Rothe Gasse",05334032,Stolberg (Rhld.),Mausbach,6263704,50759999,de:05334:5601
AVV,5602,"Stolberg, Mausbach Am Wimblech",05334032,Stolberg (Rhld.),Mausbach,6271258,50762480,de:05334:5602
AVV,5603,"Stolberg, Donnerberg Am Lindchen",05334032,Stolberg (Rhld.),Donnerberg,6245160,50772309,de:05334:5603
AVV,5604,"Stolberg, Donnerberg Hochwegerhof",05334032,Stolberg (Rhld.),Donnerberg,6254902,50775480,de:05334:5604
AVV,5605,"Stolberg, Donnerberg Am Sender",05334032,Stolberg (Rhld.),Donnerberg,6243316,50777563,de:05334:5605
AVV,5606,"Stolberg, Donnerberg Allmannshof (Stadtgr.)",05334032,Stolberg (Rhld.),Donnerberg,6265620,50780499,de:05334:5606
AVV,5607,"Stolberg, Donnerberg Anemonenweg",05334032,Stolberg (Rhld.),Donnerberg,6244520,50780113,de:05334:5607
AVV,5609,"Stolberg, Donnerberg Brandweiher",05334032,Stolberg (Rhld.),Donnerberg,6242110,50769197,de:05334:5609
AVV,5611,"Stolberg, Donnerberg Duffenter",05334032,Stolberg (Rhld.),Donnerberg,6245698,50774861,de:05334:5611
AVV,5612,"Stolberg, Donnerberg Duffenter Höhenstraße",05334032,Stolberg (Rhld.),Donnerberg,6246045,50776119,de:05334:5612
AVV,5613,"Stolberg, Donnerberg Kaserne",05334032,Stolberg (Rhld.),Donnerberg,6243706,50787118,de:05334:5613
AVV,5615,"Stolberg, Donnerberg Kirche",05334032,Stolberg (Rhld.),Donnerberg,6239442,50779585,de:05334:5615
AVV,5617,"Stolberg, Donnerberg Friedhof",05334032,Stolberg (Rhld.),Donnerberg,6235180,50772438,de:05334:5617
AVV,5619,"Stolberg, Donnerberg Goepelschacht",05334032,Stolberg (Rhld.),Donnerberg,6234965,50783172,de:05334:5619
AVV,5621,"Stolberg, Donnerberg Hastenrather Straße",05334032,Stolberg (Rhld.),Donnerberg,6247749,50771351,de:05334:5621
AVV,5623,"Stolberg, Donnerberg Heidestraße",05334032,Stolberg (Rhld.),Donnerberg,6236729,50781604,de:05334:5623
AVV,5625,"Stolberg, Donnerberg Rosenweg",05334032,Stolberg (Rhld.),Donnerberg,6241309,50784255,de:05334:5625
AVV,5626,"Stolberg, Donnerberg Distelweg",05334032,Stolberg (Rhld.),Donnerberg,6244768,50784131,de:05334:5626
AVV,5627,"Stolberg, Donnerberg Turmblick",05334032,Stolberg (Rhld.),Donnerberg,6237957,50772028,de:05334:5627
AVV,5629,"Stolberg, Donnerberg Malmedyer Straße",05334032,Stolberg (Rhld.),Donnerberg,6238158,50775380,de:05334:5629
AVV,5631,"Stolberg, Donnerberg Tulpenweg",05334032,Stolberg (Rhld.),Donnerberg,6248411,50783890,de:05334:5631
AVV,5633,"Stolberg, Dorff",05334032,Stolberg (Rhld.),Dorff,6201042,50738900,de:05334:5633
AVV,5635,"Stolberg, Dorff Fuchskaul",05334032,Stolberg (Rhld.),Dorff,6197610,50741405,de:05334:5635
AVV,5637,"Stolberg, Dorff Hahnenkreuz",05334032,Stolberg (Rhld.),Dorff,6202816,50743041,de:05334:5637
AVV,5639,"Stolberg, Abzw. Venwegen",05334032,Stolberg (Rhld.),Venwegen,6209058,50719415,de:05334:5639
AVV,5641,"Stolberg, Hammer Bernhardshammer",05334032,Stolberg (Rhld.),Stolberg,6245011,50754709,de:05334:5641
AVV,5643,"Stolberg, Hammer Binsfeldhammer",05334032,Stolberg (Rhld.),Stolberg,6237248,50757979,de:05334:5643
AVV,5645,"Stolberg, Münsterbusch Buschmühle Friedhof",05334032,Stolberg (Rhld.),Münsterbusch,6191171,50774406,de:05334:5645
AVV,5647,"Stolberg, Vicht Derichsberg",05334032,Stolberg (Rhld.),Vicht,6252822,50752580,de:05334:5647
AVV,5649,"Stolberg, Büsbach Elgermühle",05334032,Stolberg (Rhld.),Büsbach,6200665,50753589,de:05334:5649
AVV,5651,"Stolberg, Finkensief",05334032,Stolberg (Rhld.),Stolberg,6232927,50761188,de:05334:5651
AVV,5653,"Stolberg, Gressenich Gracht",05334032,Stolberg (Rhld.),Gressenich,6306986,50772846,de:05334:5653
AVV,5655,"Stolberg, Vicht Jägersfahrt",05334032,Stolberg (Rhld.),Vicht,6267070,50731486,de:05334:5655
AVV,5657,"Stolberg, Vicht Nachtigällchen",05334032,Stolberg (Rhld.),Vicht,6257337,50749082,de:05334:5657
AVV,5659,"Stolberg, Atsch Schwarzenbruch",05334032,Stolberg (Rhld.),Atsch,6185699,50785229,de:05334:5659
AVV,5661,"Stolberg, Münsterbusch Sebastianusweg",05334032,Stolberg (Rhld.),Münsterbusch,6187362,50775635,de:05334:5661
AVV,5663,"Stolberg, Zweifall Solchbachtal",05334032,Stolberg (Rhld.),Zweifall,6272554,50709934,de:05334:5663
AVV,5665,"Stolberg, Hammer Breinigerberg Waldschenke",05334032,Stolberg (Rhld.),Stolberg,6247660,50743853,de:05334:5665
AVV,5667,"Stolberg, Mausbach Werther Heide",05334032,Stolberg (Rhld.),Mausbach,6277680,50769962,de:05334:5667
AVV,5669,"Stolberg, Gressenich Farmweg",05334032,Stolberg (Rhld.),Gressenich,6310338,50771659,de:05334:5669
AVV,5671,"Stolberg, Gressenich Kapelle",05334032,Stolberg (Rhld.),Gressenich,6304136,50772692,de:05334:5671
AVV,5673,"Stolberg, Gressenich Kirche",05334032,Stolberg (Rhld.),Gressenich,6299641,50772667,de:05334:5673
AVV,5675,"Stolberg, Gressenich Parkstraße",05334032,Stolberg (Rhld.),Gressenich,6306753,50769781,de:05334:5675
AVV,5677,"Stolberg, Gressenich Poststraße",05334032,Stolberg (Rhld.),Gressenich,6299905,50771804,de:05334:5677
AVV,5679,"Stolberg, Gressenich Quellstraße",05334032,Stolberg (Rhld.),Gressenich,6309625,50768812,de:05334:5679
AVV,5680,"Stolberg, Gressenich Hitzberg",05334032,Stolberg (Rhld.),Gressenich,6298105,50778460,de:05334:5680
AVV,5681,"Stolberg, Gressenich Schule",05334032,Stolberg (Rhld.),Gressenich,6301597,50774703,de:05334:5681
AVV,5683,"Stolberg, Gressenich Königreich",05334032,Stolberg (Rhld.),Gressenich,6304453,50771307,de:05334:5683
AVV,5685,"Stolberg, Münsterbusch Am Haselbusch",05334032,Stolberg (Rhld.),Münsterbusch,6214474,50767282,de:05334:5685
AVV,5687,"Stolberg, Liester Brauereistraße",05334032,Stolberg (Rhld.),Liester,6228054,50761755,de:05334:5687
AVV,5689,"Stolberg, Liester Grüner Weg",05334032,Stolberg (Rhld.),Liester,6220703,50759603,de:05334:5689
AVV,5691,"Stolberg, Liester Kranensterz",05334032,Stolberg (Rhld.),Liester,6224742,50759667,de:05334:5691
AVV,5693,"Stolberg, Liester",05334032,Stolberg (Rhld.),Liester,6217516,50766090,de:05334:5693
AVV,5696,"Stolberg, Liester Schulzentrum",05334032,Stolberg (Rhld.),Liester,6224289,50768702,de:05334:5696
AVV,5697,"Stolberg, Liester Marie-Juchacz-Park",05334032,Stolberg (Rhld.),Liester,6219777,50761609,de:05334:5697
AVV,5698,"Stolberg, Münsterbusch Am Südhang",05334032,Stolberg (Rhld.),Münsterbusch,6209593,50766221,de:05334:5698
AVV,5699,"Stolberg, Münsterbusch Prämienstraße",05334032,Stolberg (Rhld.),Münsterbusch,6216752,50763386,de:05334:5699
AVV,5701,"Stolberg, Liester Seniorenzentrum",05334032,Stolberg (Rhld.),Liester,6218865,50763588,de:05334:5701
AVV,5703,"Stolberg, Mausbach Fleuth",05334032,Stolberg (Rhld.),Mausbach,6276865,50751949,de:05334:5703
AVV,5705,"Stolberg, Mausbach Franzosenkreuz",05334032,Stolberg (Rhld.),Mausbach,6282774,50761266,de:05334:5705
AVV,5707,"Stolberg, Mausbach Krewinkel",05334032,Stolberg (Rhld.),Mausbach,6286000,50762706,de:05334:5707
AVV,5709,"Stolberg, Mausbach Bürgermeisteramt",05334032,Stolberg (Rhld.),Mausbach,6280059,50760068,de:05334:5709
AVV,5711,"Stolberg, Mausbach Kirche",05334032,Stolberg (Rhld.),Mausbach,6276230,50757156,de:05334:5711
AVV,5713,"Stolberg, Münsterbusch Buschmühle",05334032,Stolberg (Rhld.),Münsterbusch,6199142,50772020,de:05334:5713
AVV,5715,"Stolberg, Münsterbusch Cockerillstraße",05334032,Stolberg (Rhld.),Münsterbusch,6207017,50773561,de:05334:5715
AVV,5717,"Stolberg, Dienstleistungszentrum",05334032,Stolberg (Rhld.),Stolberg,6216325,50775297,de:05334:5717
AVV,5719,"Stolberg, Münsterbusch Heinrichstraße",05334032,Stolberg (Rhld.),Münsterbusch,6209825,50776819,de:05334:5719
AVV,5721,"Stolberg, Kohlbusch Buschstraße",05334032,Stolberg (Rhld.),Münsterbusch,6214162,50779796,de:05334:5721
AVV,5723,"Stolberg, Münsterbusch Kohlbusch Spielplatz",05334032,Stolberg (Rhld.),Münsterbusch,6211233,50777958,de:05334:5723
AVV,5725,"Stolberg, Münsterbusch Mauerstraße (DLZ)",05334032,Stolberg (Rhld.),Münsterbusch,6211653,50773598,de:05334:5725
AVV,5727,"Stolberg, Münsterbusch Friedhof",05334032,Stolberg (Rhld.),Münsterbusch,6209349,50768874,de:05334:5727
AVV,5729,"Stolberg, Münsterbusch Kreuz",05334032,Stolberg (Rhld.),Münsterbusch,6215003,50771479,de:05334:5729
AVV,5731,"Stolberg, Münsterbusch Schule",05334032,Stolberg (Rhld.),Münsterbusch,6211979,50770406,de:05334:5731
AVV,5733,"Stolberg, Atsch Schlossberg",05334032,Stolberg (Rhld.),Atsch,6217318,50781552,de:05334:5733
AVV,5735,"Stolberg, Zinkhütter Hof",05334032,Stolberg (Rhld.),Stolberg,6218800,50774034,de:05334:5735
AVV,5737,"Stolberg, Schevenhütte Helenasruh",05334032,Stolberg (Rhld.),Schevenhütte,6330692,50761203,de:05334:5737
AVV,5739,"Stolberg, Schevenhütte Hotel Roeb",05334032,Stolberg (Rhld.),Schevenhütte,6327538,50766147,de:05334:5739
AVV,5741,"Stolberg, Schevenhütte Lamersiefen",05334032,Stolberg (Rhld.),Schevenhütte,6329527,50762878,de:05334:5741
AVV,5743,"Stolberg, Schevenhütte Kirche",05334032,Stolberg (Rhld.),Schevenhütte,6325492,50769569,de:05334:5743
AVV,5744,"Stolberg, Schevenhütte Daensstraße",05334032,Stolberg (Rhld.),Schevenhütte,6320606,50770310,de:05334:5744
AVV,5745,"Stolberg, Atsch Büchel",05334032,Stolberg (Rhld.),Atsch,6217421,50791512,de:05334:5745
AVV,5747,"Stolberg, Atsch Dreieck",05334032,Stolberg (Rhld.),Atsch,6214833,50786941,de:05334:5747
AVV,5749,"Stolberg, Steinfurt Breslauer Straße",05334032,Stolberg (Rhld.),Steinfurt,6226837,50782594,de:05334:5749
AVV,5751,"Stolberg, Atsch Eisenbahnstraße",05334032,Stolberg (Rhld.),Atsch,6219379,50782681,de:05334:5751
AVV,5753,"Stolberg, Steinfurt Kraftwerke",05334032,Stolberg (Rhld.),Steinfurt,6223659,50782223,de:05334:5753
AVV,5755,"Stolberg, Steinfurt Nikolausstraße",05334032,Stolberg (Rhld.),Steinfurt,6222921,50785074,de:05334:5755
AVV,5757,"Stolberg, Atsch Schneidmühle (Bus)",05334032,Stolberg (Rhld.),Atsch,6218795,50785055,de:05334:5757
AVV,5758,"Stolberg, Schneidmühle Bf",05334032,Stolberg (Rhld.),Atsch,6218782,50785334,de:05334:5758
AVV,5759,"Stolberg, Steinfurt",05334032,Stolberg (Rhld.),Steinfurt,6226906,50793741,de:05334:5759
AVV,5761,"Stolberg, Steinfurt Friedrich-Ebert-Straße",05334032,Stolberg (Rhld.),Steinfurt,6227372,50784607,de:05334:5761
AVV,5763,"Stolberg, Steinfurt Hans-Böckler-Straße",05334032,Stolberg (Rhld.),Steinfurt,6229818,50786022,de:05334:5763
AVV,5765,"Stolberg, Hauptbahnhof (Bus)",05334032,Stolberg (Rhld.),Atsch,6218598,50794440,de:05334:5765
AVV,5766,"Stolberg, Hbf",05334032,Stolberg (Rhld.),Atsch,6218515,50794926,de:05334:5766
AVV,5767,"Stolberg, Velau",05334032,Stolberg (Rhld.),Steinfurt,6222233,50789471,de:05334:5767
AVV,5769,"Stolberg, Velau Velauer Berg",05334032,Stolberg (Rhld.),Velau,6222435,50787232,de:05334:5769
AVV,5773,"Stolberg, Birkengang",05334032,Stolberg (Rhld.),Stolberg,6228558,50780766,de:05334:5773
AVV,5775,"Stolberg, Lohrstraße",05334032,Stolberg (Rhld.),Stolberg,6221754,50772105,de:05334:5775
AVV,5777,"Stolberg, Rosental",05334032,Stolberg (Rhld.),Stolberg,6227084,50772103,de:05334:5777
AVV,5779,"Stolberg, Salmstraße",05334032,Stolberg (Rhld.),Stolberg,6223648,50776856,de:05334:5779
AVV,5781,"Stolberg, Krankenhaus",05334032,Stolberg (Rhld.),Stolberg,6229935,50772457,de:05334:5781
AVV,5783,"Stolberg, Krankenhaus (Parkplatz Bergstraße)",05334032,Stolberg (Rhld.),Stolberg,6231584,50773218,de:05334:5783
AVV,5785,"Stolberg, Mühlener Bahnhof (Bus)",05334032,Stolberg (Rhld.),Stolberg,6224199,50773547,de:05334:5785
AVV,5786,"Stolberg, Mühlener Bf",05334032,Stolberg (Rhld.),Stolberg,6223902,50773593,de:05334:5786
AVV,5787,"Stolberg, Altstadt (Bus)",05334032,Stolberg (Rhld.),Stolberg,6231604,50765937,de:05334:5787
AVV,5788,"Stolberg, Altstadt Bf",05334032,Stolberg (Rhld.),Stolberg,6230522,50764941,de:05334:5788
AVV,5789,"Stolberg, Mühlener Brücke",05334032,Stolberg (Rhld.),Stolberg,6222706,50778494,de:05334:5789
AVV,5791,"Stolberg, Rathaus (Bus)",05334032,Stolberg (Rhld.),Stolberg,6229267,50769214,de:05334:5791
AVV,5792,"Stolberg, Rathaus Bf",05334032,Stolberg (Rhld.),Stolberg,6228376,50769665,de:05334:5792
AVV,5793,"Stolberg, Vogelsang",05334032,Stolberg (Rhld.),Stolberg,6235156,50767476,de:05334:5793
AVV,5795,"Stolberg, Von-Werner-Straße",05334032,Stolberg (Rhld.),Stolberg,6224388,50771515,de:05334:5795
AVV,5797,"Stolberg, Venwegen Kirche",05334032,Stolberg (Rhld.),Venwegen,6215116,50712788,de:05334:5797
AVV,5799,"Stolberg, Venwegen Kochsgasse",05334032,Stolberg (Rhld.),Venwegen,6216637,50711023,de:05334:5799
AVV,5801,"Stolberg, Venwegen Rainweg",05334032,Stolberg (Rhld.),Venwegen,6219246,50708843,de:05334:5801
AVV,5803,"Stolberg, Venwegen Süd",05334032,Stolberg (Rhld.),Venwegen,6218222,50707874,de:05334:5803
AVV,5805,"Stolberg, Venwegen Teichstraße",05334032,Stolberg (Rhld.),Venwegen,6219324,50710425,de:05334:5805
AVV,5807,"Stolberg, Venwegen Vennstraße",05334032,Stolberg (Rhld.),Venwegen,6212263,50717395,de:05334:5807
AVV,5809,"Stolberg, Vicht Brücke",05334032,Stolberg (Rhld.),Vicht,6262782,50744710,de:05334:5809
AVV,5811,"Stolberg, Vicht Fischbachstraße",05334032,Stolberg (Rhld.),Vicht,6266829,50738849,de:05334:5811
AVV,5813,"Stolberg, Vicht Kirche",05334032,Stolberg (Rhld.),Vicht,6263382,50743081,de:05334:5813
AVV,5815,"Stolberg, Vicht Wingertsberg",05334032,Stolberg (Rhld.),Vicht,6270069,50748019,de:05334:5815
AVV,5816,"Stolberg, Sportpark Dörenberg",05334032,Stolberg (Rhld.),Vicht,6273708,50750042,de:05334:5816
AVV,5817,"Stolberg, Werth Wehrstraße",05334032,Stolberg (Rhld.),Werth,6284936,50781271,de:05334:5817
AVV,5819,"Stolberg, Werth Brunnenweg",05334032,Stolberg (Rhld.),Werth,6282121,50779974,de:05334:5819
AVV,5821,"Stolberg, Werth Kirche",05334032,Stolberg (Rhld.),Werth,6282636,50780800,de:05334:5821
AVV,5823,"Stolberg, Werth Kreuzung",05334032,Stolberg (Rhld.),Werth,6293074,50783309,de:05334:5823
AVV,5825,"Stolberg, Werth Markt",05334032,Stolberg (Rhld.),Werth,6289393,50782051,de:05334:5825
AVV,5827,"Stolberg, Zweifall",05334032,Stolberg (Rhld.),Zweifall,6261888,50716674,de:05334:5827
AVV,5829,"Stolberg, Zweifall Brücke",05334032,Stolberg (Rhld.),Zweifall,6253621,50719515,de:05334:5829
AVV,5831,"Stolberg, Zweifall Kirche",05334032,Stolberg (Rhld.),Zweifall,6256590,50718699,de:05334:5831
AVV,5833,"Stolberg, Zweifall Sägewerk",05334032,Stolberg (Rhld.),Zweifall,6254785,50722695,de:05334:5833
AVV,5835,"Titz, Ameln",05358056,Titz,Ameln,6434513,50987461,de:05358:5835
AVV,5836,"Titz, Bettenhoven",05358056,Titz,Bettenhoven,6475850,50957635,de:05358:5836
AVV,5837,"Titz, Ameln Grüner Weg",05358056,Titz,Ameln,6430348,50986793,de:05358:5837
AVV,5839,"Titz, Ameln Meerhofstraße",05358056,Titz,Ameln,6431001,50983437,de:05358:5839
AVV,5840,"Titz, Ameln Hauptstraße (Schulbus)",05358056,Titz,Ameln,6432143,50983802,de:05358:5840
AVV,5843,"Titz, Meerhöfe",05358056,Titz,Titz,6416160,50995950,de:05358:5843
AVV,5845,"Titz, Mündt",05358056,Titz,Mündt,6448340,51016775,de:05358:5845
AVV,5847,"Titz, Spiel Neuspiel",05358056,Titz,Spiel,6397870,50979231,de:05358:5847
